source_ip,destination_ip,source_port,destination_port,protocol,packet_size,inter_arrival_time,payload_size,flow_duration,total_packets,total_bytes,flow_direction,session_duration,session_count,mean_packet_size,variance_packet_size,entropy,access_patterns,usage_frequency,temporal_patterns,country,region,city,application_data,behavioral_pattern,network_context
34.117.59.81,192.168.1.239,443,62057,TCP,66,0.6758997440338135,52,1.9053318500518799,6,3656,inbound,1.9053318500518799,6,609.3333333333334,343052.8888888888,2.2516291673878226,34.117.59.81->192.168.1.239:62057,3.1490577349224638,2024-08-27 23:39:27,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62057,TCP,1466,0.15916204452514648,1452,2.0644938945770264,7,5122,inbound,2.0644938945770264,7,731.7142857142857,383907.91836734687,2.2359263506290326,34.117.59.81->192.168.1.239:62057,3.3906615167947303,2024-08-27 23:39:27,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62057,TCP,100,0.15723395347595215,86,2.2217278480529785,8,5222,inbound,2.2217278480529785,8,652.75,379566.9375,2.5,34.117.59.81->192.168.1.239:62057,3.6008010643656636,2024-08-27 23:39:27,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62057,443,TCP,66,0.7809629440307617,52,3.2131290435791016,7,1250,outbound,3.2131290435791016,7,178.57142857142858,31023.959183673473,2.1280852788913944,192.168.1.239->34.117.59.81:443,2.1785617399924613,2024-08-27 23:39:27,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62057,443,TCP,66,0.1655879020690918,52,3.3787169456481934,8,1316,outbound,3.3787169456481934,8,164.5,28532.0,2.0,192.168.1.239->34.117.59.81:443,2.3677627125006864,2024-08-27 23:39:28,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62058,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:39:28,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62057,TCP,66,0.8594880104064941,52,3.0812158584594727,9,5288,inbound,3.0812158584594727,9,587.5555555555555,371395.35802469135,2.4193819456463714,34.117.59.81->192.168.1.239:62057,2.920924859999833,2024-08-27 23:39:28,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62057,443,TCP,66,0.58685302734375,52,3.9655699729919434,9,1382,outbound,3.9655699729919434,9,153.55555555555554,26320.02469135802,1.8799649487271108,192.168.1.239->34.117.59.81:443,2.2695350381649373,2024-08-27 23:39:28,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62058,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:62058,0,2024-08-27 23:39:28,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62058,443,TCP,66,0.7661750316619873,52,0.7661750316619873,2,144,outbound,0.7661750316619873,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,2.610369585734997,2024-08-27 23:39:29,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62058,443,TCP,583,0.16264605522155762,569,0.9288210868835449,3,727,outbound,0.9288210868835449,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,3.2299008305957404,2024-08-27 23:39:29,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62058,TCP,66,0.5459530353546143,52,0.5459530353546143,2,140,inbound,0.5459530353546143,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:62058,3.6633187664227105,2024-08-27 23:39:29,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62058,TCP,1466,0.35208892822265625,1452,0.8980419635772705,3,1606,inbound,0.8980419635772705,3,535.3333333333334,433080.8888888888,1.584962500721156,34.117.59.81->192.168.1.239:62058,3.340601131877809,2024-08-27 23:39:29,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62058,TCP,714,0.29222989082336426,700,1.1902718544006348,4,2320,inbound,1.1902718544006348,4,580.0,330796.0,2.0,34.117.59.81->192.168.1.239:62058,3.360576817145872,2024-08-27 23:39:30,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62058,TCP,1270,0.20604705810546875,1256,1.3963189125061035,5,3590,inbound,1.3963189125061035,5,718.0,340812.8,2.321928094887362,34.117.59.81->192.168.1.239:62058,3.580843856813509,2024-08-27 23:39:30,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62058,443,TCP,66,1.3298909664154053,52,2.25871205329895,4,793,outbound,2.25871205329895,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,1.7709207307579649,2024-08-27 23:39:30,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62058,443,TCP,146,0.16767001152038574,132,2.426382064819336,5,939,outbound,2.426382064819336,5,187.8,39931.35999999999,1.9219280948873623,192.168.1.239->34.117.59.81:443,2.0606812391569056,2024-08-27 23:39:30,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62058,443,TCP,246,0.23993515968322754,232,2.6663172245025635,6,1185,outbound,2.6663172245025635,6,197.5,33746.583333333336,2.2516291673878226,192.168.1.239->34.117.59.81:443,2.250294880467338,2024-08-27 23:39:30,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62058,TCP,66,0.8203802108764648,52,2.2166991233825684,6,3656,inbound,2.2166991233825684,6,609.3333333333334,343052.8888888888,2.2516291673878226,34.117.59.81->192.168.1.239:62058,2.706727285047287,2024-08-27 23:39:31,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,23.192.223.165,53821,443,TCP,90,14.256993770599365,76,15.085522890090942,5,378,outbound,15.085522890090942,5,75.6,138.24,0.9709505944546686,192.168.1.239->23.192.223.165:443,0.33144359903389853,2024-08-27 23:39:31,US,Texas,Dallas,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62058,TCP,1405,0.43746089935302734,1391,2.6541600227355957,7,5061,inbound,2.6541600227355957,7,723.0,371566.0,2.5216406363433186,34.117.59.81->192.168.1.239:62058,2.6373692392462544,2024-08-27 23:39:31,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62058,443,TCP,66,0.7582929134368896,52,3.424610137939453,7,1251,outbound,3.424610137939453,7,178.71428571428572,31043.061224489797,2.1280852788913944,192.168.1.239->34.117.59.81:443,2.044028288782622,2024-08-27 23:39:31,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62058,443,TCP,66,0.187575101852417,52,3.61218523979187,8,1317,outbound,3.61218523979187,8,164.625,28552.234375,2.0,192.168.1.239->34.117.59.81:443,2.214725842925196,2024-08-27 23:39:31,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62059,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:39:32,US,Missouri,Kansas City,Unknown,Normal,Normal
23.192.223.165,192.168.1.239,443,53821,TCP,60,14.533680200576782,46,16.430252075195312,5,336,inbound,16.430252075195312,5,67.2,135.36,1.3709505944546687,23.192.223.165->192.168.1.239:53821,0.3043166944193437,2024-08-27 23:39:32,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62058,TCP,66,0.9330801963806152,52,3.587240219116211,8,5127,inbound,3.587240219116211,8,640.875,372331.859375,2.4056390622295662,34.117.59.81->192.168.1.239:62058,2.2301266464867417,2024-08-27 23:39:32,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62058,443,TCP,66,0.7097196578979492,52,4.321904897689819,9,1383,outbound,4.321904897689819,9,153.66666666666666,26340.444444444445,1.8799649487271108,192.168.1.239->34.117.59.81:443,2.0824150954387624,2024-08-27 23:39:32,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62059,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:62059,0,2024-08-27 23:39:32,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62059,443,TCP,66,0.9500889778137207,52,0.9500889778137207,2,144,outbound,0.9500889778137207,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,2.105065995610498,2024-08-27 23:39:33,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62059,443,TCP,583,0.1642751693725586,569,1.1143641471862793,3,727,outbound,1.1143641471862793,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,2.692118198144537,2024-08-27 23:39:33,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62059,TCP,66,0.6016421318054199,52,0.6016421318054199,2,140,inbound,0.6016421318054199,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:62059,3.3242352791988807,2024-08-27 23:39:33,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62059,TCP,1466,0.1494429111480713,1452,0.7510850429534912,3,1606,inbound,0.7510850429534912,3,535.3333333333334,433080.8888888888,1.584962500721156,34.117.59.81->192.168.1.239:62059,3.9942214641941236,2024-08-27 23:39:33,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62059,TCP,714,0.1378779411315918,700,0.888962984085083,4,2320,inbound,0.888962984085083,4,580.0,330796.0,2.0,34.117.59.81->192.168.1.239:62059,4.499624924334485,2024-08-27 23:39:33,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62059,TCP,1270,0.16000103950500488,1256,1.048964023590088,5,3590,inbound,1.048964023590088,5,718.0,340812.8,2.321928094887362,34.117.59.81->192.168.1.239:62059,4.766607707752892,2024-08-27 23:39:33,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62059,443,TCP,66,0.8235499858856201,52,1.9379141330718994,4,793,outbound,1.9379141330718994,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,2.0640749410601438,2024-08-27 23:39:34,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62059,443,TCP,146,0.12962579727172852,132,2.067539930343628,5,939,outbound,2.067539930343628,5,187.8,39931.35999999999,1.9219280948873623,192.168.1.239->34.117.59.81:443,2.4183329795081603,2024-08-27 23:39:34,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62059,443,TCP,245,0.16782116889953613,231,2.235361099243164,6,1184,outbound,2.235361099243164,6,197.33333333333334,33730.555555555555,2.2516291673878226,192.168.1.239->34.117.59.81:443,2.684130095147243,2024-08-27 23:39:34,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62059,TCP,66,0.7292320728302002,52,1.778196096420288,6,3656,inbound,1.778196096420288,6,609.3333333333334,343052.8888888888,2.2516291673878226,34.117.59.81->192.168.1.239:62059,3.3742060350254315,2024-08-27 23:39:34,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62059,TCP,66,0.1716289520263672,52,1.9498250484466553,7,3722,inbound,1.9498250484466553,7,531.7142857142857,330193.63265306124,2.1280852788913944,34.117.59.81->192.168.1.239:62059,3.590065685932494,2024-08-27 23:39:34,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62059,TCP,1466,0.23355317115783691,1452,2.183378219604492,8,5188,inbound,2.183378219604492,8,648.5,384391.75,2.1556390622295662,34.117.59.81->192.168.1.239:62059,3.6640468097410808,2024-08-27 23:39:35,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62059,TCP,239,0.17421793937683105,225,2.3575961589813232,9,5427,inbound,2.3575961589813232,9,603.0,358243.55555555556,2.4193819456463714,34.117.59.81->192.168.1.239:62059,3.8174476853104244,2024-08-27 23:39:35,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62059,443,TCP,66,1.0207600593566895,52,3.2561211585998535,7,1250,outbound,3.2561211585998535,7,178.57142857142858,31023.959183673473,2.1280852788913944,192.168.1.239->34.117.59.81:443,2.149797154050014,2024-08-27 23:39:35,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62059,443,TCP,66,0.21275997161865234,52,3.468881130218506,8,1316,outbound,3.468881130218506,8,164.5,28532.0,2.0,192.168.1.239->34.117.59.81:443,2.3062191235985297,2024-08-27 23:39:35,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62060,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:39:35,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62059,TCP,66,0.8350389003753662,52,3.1926350593566895,10,5493,inbound,3.1926350593566895,10,549.3,348372.41000000003,2.321928094887362,34.117.59.81->192.168.1.239:62059,3.1322089164851126,2024-08-27 23:39:36,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62059,443,TCP,66,0.658200740814209,52,4.127081871032715,9,1382,outbound,4.127081871032715,9,153.55555555555554,26320.02469135802,1.8799649487271108,192.168.1.239->34.117.59.81:443,2.1807175823599403,2024-08-27 23:39:36,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62060,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:62060,0,2024-08-27 23:39:36,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62060,443,TCP,66,0.9194769859313965,52,0.9194769859313965,2,144,outbound,0.9194769859313965,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,2.17514960200344,2024-08-27 23:39:36,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62060,443,TCP,583,0.2775120735168457,569,1.1969890594482422,3,727,outbound,1.1969890594482422,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,2.5062885715788115,2024-08-27 23:39:37,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62060,TCP,66,0.7405300140380859,52,0.7405300140380859,2,140,inbound,0.7405300140380859,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:62060,2.7007683174029173,2024-08-27 23:39:37,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62060,TCP,714,0.1503620147705078,700,0.8908920288085938,3,854,inbound,0.8908920288085938,3,284.6666666666667,92174.2222222222,1.584962500721156,34.117.59.81->192.168.1.239:62060,3.3674114292075945,2024-08-27 23:39:37,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62060,443,TCP,66,0.5560102462768555,52,1.7529993057250977,4,793,outbound,1.7529993057250977,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,2.2818035277803315,2024-08-27 23:39:37,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62060,443,TCP,146,0.26061272621154785,132,2.0136120319366455,5,939,outbound,2.0136120319366455,5,187.8,39931.35999999999,1.9219280948873623,192.168.1.239->34.117.59.81:443,2.483099981872434,2024-08-27 23:39:37,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62060,443,TCP,245,0.251312255859375,231,2.2649242877960205,6,1184,outbound,2.2649242877960205,6,197.33333333333334,33730.555555555555,2.2516291673878226,192.168.1.239->34.117.59.81:443,2.649095173878219,2024-08-27 23:39:38,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62060,TCP,66,0.9463100433349609,52,1.8372020721435547,4,920,inbound,1.8372020721435547,4,230.0,78096.0,1.5,34.117.59.81->192.168.1.239:62060,2.1772237581536156,2024-08-27 23:39:38,Unknown,Unknown,Unknown,Unknown,Normal,Normal
151.101.180.95,192.168.1.239,443,53919,TCP,66,0.0,52,0.0,1,66,inbound,0.0,1,66.0,0.0,-0.0,151.101.180.95->192.168.1.239:53919,0,2024-08-27 23:39:38,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62069,TCP,66,0.0,52,0.0,1,66,inbound,0.0,1,66.0,0.0,-0.0,34.117.59.81->192.168.1.239:62069,0,2024-08-27 23:39:39,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62069,443,TCP,66,0.0,52,0.0,1,66,outbound,0.0,1,66.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:39:39,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62070,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:39:39,US,Missouri,Kansas City,Unknown,Normal,Normal
151.101.180.95,192.168.1.239,443,53919,TCP,1490,1.3818750381469727,1476,1.3818750381469727,2,1556,inbound,1.3818750381469727,2,778.0,506944.0,1.0,151.101.180.95->192.168.1.239:53919,1.4473088700421877,2024-08-27 23:39:39,Unknown,Unknown,Unknown,Unknown,Normal,Normal
151.101.180.95,192.168.1.239,443,53919,TCP,1490,0.179426908493042,1476,1.5613019466400146,3,3046,inbound,1.5613019466400146,3,1015.3333333333334,450616.88888888893,0.9182958340544896,151.101.180.95->192.168.1.239:53919,1.9214732976258193,2024-08-27 23:39:40,Unknown,Unknown,Unknown,Unknown,Normal,Normal
151.101.180.95,192.168.1.239,443,53919,TCP,1055,0.20723199844360352,1041,1.7685339450836182,4,4101,inbound,1.7685339450836182,4,1025.25,338257.6875,1.5,151.101.180.95->192.168.1.239:53919,2.261760375660121,2024-08-27 23:39:40,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,151.101.180.95,53919,443,TCP,66,0.0,52,0.0,1,66,outbound,0.0,1,66.0,0.0,-0.0,192.168.1.239->151.101.180.95:443,0,2024-08-27 23:39:40,US,Texas,Houston,Unknown,Normal,Normal
192.168.1.239,151.101.180.95,53919,443,TCP,130,0.281299352645874,116,0.281299352645874,2,196,outbound,0.281299352645874,2,98.0,1024.0,1.0,192.168.1.239->151.101.180.95:443,7.109863500175869,2024-08-27 23:39:40,US,Texas,Houston,Unknown,Normal,Normal
192.168.1.239,151.101.180.95,53919,443,TCP,416,0.15493178367614746,402,0.4362311363220215,3,612,outbound,0.4362311363220215,3,204.0,23154.666666666668,1.584962500721156,192.168.1.239->151.101.180.95:443,6.877088199833196,2024-08-27 23:39:41,US,Texas,Houston,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62070,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:62070,0,2024-08-27 23:39:41,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62070,443,TCP,66,1.6442861557006836,52,1.6442861557006836,2,144,outbound,1.6442861557006836,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,1.2163332964071178,2024-08-27 23:39:41,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62070,443,TCP,583,0.21897482872009277,569,1.8632609844207764,3,727,outbound,1.8632609844207764,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,1.6100804047762514,2024-08-27 23:39:41,US,Missouri,Kansas City,Unknown,Normal,Normal
151.101.180.95,192.168.1.239,443,53919,TCP,66,1.4625089168548584,52,3.2310428619384766,5,4167,inbound,3.2310428619384766,5,833.4,417831.84,1.5219280948873621,151.101.180.95->192.168.1.239:53919,1.547487982564314,2024-08-27 23:39:41,Unknown,Unknown,Unknown,Unknown,Normal,Normal
151.101.180.95,192.168.1.239,443,53919,TCP,66,0.17379212379455566,52,3.4048349857330322,6,4233,inbound,3.4048349857330322,6,705.5,429985.25,1.4591479170272448,151.101.180.95->192.168.1.239:53919,1.7621999377770876,2024-08-27 23:39:41,Unknown,Unknown,Unknown,Unknown,Normal,Normal
151.101.180.95,192.168.1.239,443,53919,TCP,131,0.24138116836547852,117,3.6462161540985107,7,4364,inbound,3.6462161540985107,7,623.4285714285714,408973.10204081645,1.8423709931771088,151.101.180.95->192.168.1.239:53919,1.919798416814013,2024-08-27 23:39:42,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,151.101.180.95,53919,443,TCP,66,1.3902621269226074,52,1.826493263244629,4,678,outbound,1.826493263244629,4,169.5,20936.75,1.5,192.168.1.239->151.101.180.95:443,2.1899889150942164,2024-08-27 23:39:42,US,Texas,Houston,Unknown,Normal,Normal
192.168.1.239,151.101.180.95,53919,443,TCP,97,0.14048171043395996,83,1.9669749736785889,5,775,outbound,1.9669749736785889,5,155.0,17590.4,1.9219280948873623,192.168.1.239->151.101.180.95:443,2.541974385494657,2024-08-27 23:39:42,US,Texas,Houston,Unknown,Normal,Normal
