source_ip,destination_ip,source_port,destination_port,protocol,packet_size,inter_arrival_time,payload_size,flow_duration,total_packets,total_bytes,flow_direction,session_duration,session_count,mean_packet_size,variance_packet_size,entropy,usage_frequency,temporal_patterns,country,region,city
34.117.59.81,192.168.10.60,443,53440,TCP,1466,0.14083290100097656,1452,0.5486900806427002,3,1606,external,0.5486900806427002,3,535.3333333333334,433080.8888888888,1.584962500721156,5.467567404327764,2024-11-19 00:57:45,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53440,TCP,1466,0.13435792922973633,1452,0.6830480098724365,4,3072,external,0.6830480098724365,4,768.0,487212.0,1.5,5.856103732367253,2024-11-19 00:57:45,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53440,TCP,450,0.14313697814941406,436,0.8261849880218506,5,3522,external,0.8261849880218506,5,704.4,405949.44000000006,1.9219280948873623,6.051913400135228,2024-11-19 00:57:45,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53440,443,TCP,66,0.6993777751922607,52,1.3807411193847656,4,485,external,1.3807411193847656,4,121.25,7903.6875,1.5,2.8969949137042654,2024-11-19 00:57:45,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53440,443,TCP,151,0.14065790176391602,137,1.5213990211486816,5,636,external,1.5213990211486816,5,127.2,6464.560000000001,1.9219280948873623,3.286448808298113,2024-11-19 00:57:45,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53440,TCP,109,0.4221341609954834,95,1.248319149017334,6,3631,external,1.248319149017334,6,605.1666666666666,387527.47222222225,2.2516291673878226,4.806463158658704,2024-11-19 00:57:45,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53440,443,TCP,66,0.2744011878967285,52,1.7958002090454102,6,702,external,1.7958002090454102,6,117.0,5907.333333333333,1.7924812503605778,3.3411289127699835,2024-11-19 00:57:45,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53440,443,TCP,244,0.1390221118927002,230,1.9348223209381104,7,946,external,1.9348223209381104,7,135.14285714285714,7038.408163265306,2.1280852788913944,3.6179032690743447,2024-11-19 00:57:45,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53440,TCP,66,0.4092247486114502,52,1.6575438976287842,7,3697,external,1.6575438976287842,7,528.1428571428571,367762.40816326527,2.2359263506290326,4.223115906621791,2024-11-19 00:57:46,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53440,TCP,927,0.14135408401489258,913,1.7988979816436768,8,4624,external,1.7988979816436768,8,578.0,339192.25,2.5,4.447167144348172,2024-11-19 00:57:46,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53440,443,TCP,66,0.41998982429504395,52,2.3548121452331543,8,1012,external,2.3548121452331543,8,126.5,6681.5,2.0,3.3972985981894133,2024-11-19 00:57:46,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53440,443,TCP,66,0.12942004203796387,52,2.484232187271118,9,1078,external,2.484232187271118,9,119.77777777777777,6300.617283950617,1.8799649487271108,3.622849766666267,2024-11-19 00:57:46,US,Missouri,Kansas City
192.168.10.60,9.9.9.9,53425,443,TCP,250,8.375248670578003,236,18.672940015792847,9,1513,external,18.672940015792847,9,168.11111111111111,8341.876543209877,1.7527152789797045,0.4819808767332916,2024-11-19 00:57:46,CH,Zurich,Zürich
34.117.59.81,192.168.10.60,443,53440,TCP,66,0.5506742000579834,52,2.34957218170166,9,4690,external,2.34957218170166,9,521.1111111111111,327394.987654321,2.4193819456463714,3.8304845750607317,2024-11-19 00:57:46,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53440,443,TCP,66,0.4190690517425537,52,2.903301239013672,10,1144,external,2.903301239013672,10,114.4,5930.839999999999,1.7709505944546688,3.4443549520880112,2024-11-19 00:57:46,US,Missouri,Kansas City
9.9.9.9,192.168.10.60,443,53425,TCP,66,8.92047905921936,52,18.920406103134155,5,957,external,18.920406103134155,5,191.4,4150.64,2.321928094887362,0.2642649408657118,2024-11-19 00:57:47,Unknown,Unknown,Unknown
9.9.9.9,192.168.10.60,443,53425,TCP,231,0.13090300559997559,217,19.05130910873413,6,1188,external,19.05130910873413,6,198.0,3676.6666666666665,2.584962500721156,0.3149389874341644,2024-11-19 00:57:47,Unknown,Unknown,Unknown
192.168.10.60,9.9.9.9,53425,443,TCP,66,0.6684911251068115,52,19.341431140899658,10,1579,external,19.341431140899658,10,157.9,8446.09,1.6854752972273346,0.5170248223697295,2024-11-19 00:57:47,CH,Zurich,Zürich
192.168.10.60,34.117.59.81,53441,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 00:57:47,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53441,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 00:57:47,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53441,443,TCP,66,0.27187323570251465,52,0.27187323570251465,2,144,external,0.27187323570251465,2,72.0,36.0,1.0,7.356369577284953,2024-11-19 00:57:47,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53441,443,TCP,275,0.13085579872131348,261,0.4027290344238281,3,419,external,0.4027290344238281,3,139.66666666666666,9181.555555555555,1.584962500721156,7.449177346480634,2024-11-19 00:57:47,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53441,TCP,66,0.4125821590423584,52,0.4125821590423584,2,140,external,0.4125821590423584,2,70.0,16.0,1.0,4.8475193513994554,2024-11-19 00:57:48,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53441,TCP,1466,0.14171385765075684,1452,0.5542960166931152,3,1606,external,0.5542960166931152,3,535.3333333333334,433080.8888888888,1.584962500721156,5.412270537136014,2024-11-19 00:57:48,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53441,443,TCP,66,0.41855597496032715,52,0.8212850093841553,4,485,external,0.8212850093841553,4,121.25,7903.6875,1.5,4.870416425839089,2024-11-19 00:57:48,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53441,TCP,1466,0.2717702388763428,1452,0.826066255569458,4,3072,external,0.826066255569458,4,768.0,487212.0,1.5,4.84222660474438,2024-11-19 00:57:48,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53441,TCP,450,0.1295018196105957,436,0.9555680751800537,5,3522,external,0.9555680751800537,5,704.4,405949.44000000006,1.9219280948873623,5.232489583808952,2024-11-19 00:57:48,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53441,443,TCP,66,0.3998451232910156,52,1.221130132675171,5,551,external,1.221130132675171,5,110.2,6811.360000000001,1.3709505944546687,4.0945677010248955,2024-11-19 00:57:48,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53441,443,TCP,151,0.13028788566589355,137,1.3514180183410645,6,702,external,1.3514180183410645,6,117.0,5907.333333333333,1.7924812503605778,4.4397809697441435,2024-11-19 00:57:48,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53441,TCP,109,0.4113500118255615,95,1.3669180870056152,6,3631,external,1.3669180870056152,6,605.1666666666666,387527.47222222225,2.2516291673878226,4.38943639493692,2024-11-19 00:57:48,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53441,443,TCP,66,0.28127002716064453,52,1.632688045501709,7,768,external,1.632688045501709,7,109.71428571428571,5381.918367346939,1.6644977792004614,4.287408129976825,2024-11-19 00:57:49,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53441,443,TCP,245,0.13565802574157715,231,1.7683460712432861,8,1013,external,1.7683460712432861,8,126.625,6710.984375,2.0,4.524001342325132,2024-11-19 00:57:49,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53441,TCP,66,0.4122798442840576,52,1.7791979312896729,7,3697,external,1.7791979312896729,7,528.1428571428571,367762.40816326527,2.2359263506290326,3.9343570925388645,2024-11-19 00:57:49,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53441,TCP,942,0.13429713249206543,928,1.9134950637817383,8,4639,external,1.9134950637817383,8,579.875,340525.609375,2.5,4.180831271228466,2024-11-19 00:57:49,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53441,443,TCP,66,0.4243800640106201,52,2.1927261352539062,9,1079,external,2.1927261352539062,9,119.88888888888889,6328.3209876543215,1.8799649487271108,4.104479741131852,2024-11-19 00:57:49,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53441,443,TCP,66,0.1455078125,52,2.3382339477539062,10,1145,external,2.3382339477539062,10,114.5,5956.85,1.7709505944546688,4.2767320223051,2024-11-19 00:57:49,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53442,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 00:57:49,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53441,TCP,66,0.5735752582550049,52,2.487070322036743,9,4705,external,2.487070322036743,9,522.7777777777778,328770.1728395062,2.4193819456463714,3.6187155305804164,2024-11-19 00:57:50,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53441,443,TCP,66,0.42008495330810547,52,2.7583189010620117,11,1211,external,2.7583189010620117,11,110.0909090909091,5609.719008264463,1.6729330318733675,3.9879362737081507,2024-11-19 00:57:50,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53442,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 00:57:50,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53442,443,TCP,66,0.7024919986724854,52,0.7024919986724854,2,144,external,0.7024919986724854,2,72.0,36.0,1.0,2.8470075157858656,2024-11-19 00:57:50,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53442,443,TCP,275,0.14514398574829102,261,0.8476359844207764,3,419,external,0.8476359844207764,3,139.66666666666666,9181.555555555555,1.584962500721156,3.539255122645625,2024-11-19 00:57:50,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53442,TCP,66,0.563413143157959,52,0.563413143157959,2,140,external,0.563413143157959,2,70.0,16.0,1.0,3.5497929437533164,2024-11-19 00:57:50,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53442,TCP,1466,0.3290417194366455,1452,0.8924548625946045,3,1606,external,0.8924548625946045,3,535.3333333333334,433080.8888888888,1.584962500721156,3.3615145434674414,2024-11-19 00:57:51,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53442,TCP,1466,0.26999926567077637,1452,1.1624541282653809,4,3072,external,1.1624541282653809,4,768.0,487212.0,1.5,3.44099599523021,2024-11-19 00:57:51,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53442,443,TCP,66,0.9069268703460693,52,1.7545628547668457,4,485,external,1.7545628547668457,4,121.25,7903.6875,1.5,2.279770137121442,2024-11-19 00:57:51,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53442,TCP,450,0.2787797451019287,436,1.4412338733673096,5,3522,external,1.4412338733673096,5,704.4,405949.44000000006,1.9219280948873623,3.4692495731577297,2024-11-19 00:57:51,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53442,443,TCP,66,0.27774810791015625,52,2.032310962677002,5,551,external,2.032310962677002,5,110.2,6811.360000000001,1.3709505944546687,2.4602534217568244,2024-11-19 00:57:51,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53442,443,TCP,151,0.13994598388671875,137,2.1722569465637207,6,702,external,2.1722569465637207,6,117.0,5907.333333333333,1.7924812503605778,2.76210418361942,2024-11-19 00:57:52,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53442,TCP,109,0.4071953296661377,95,1.8484292030334473,6,3631,external,1.8484292030334473,6,605.1666666666666,387527.47222222225,2.2516291673878226,3.245999354561934,2024-11-19 00:57:52,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53442,443,TCP,66,0.2665059566497803,52,2.438762903213501,7,768,external,2.438762903213501,7,109.71428571428571,5381.918367346939,1.6644977792004614,2.8703077247797495,2024-11-19 00:57:52,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53442,443,TCP,245,0.1435718536376953,231,2.5823347568511963,8,1013,external,2.5823347568511963,8,126.625,6710.984375,2.0,3.0979717012967383,2024-11-19 00:57:52,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53442,TCP,66,0.4292588233947754,52,2.2776880264282227,7,3697,external,2.2776880264282227,7,528.1428571428571,367762.40816326527,2.2359263506290326,3.07329182872209,2024-11-19 00:57:52,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53442,TCP,719,0.14576387405395508,705,2.4234519004821777,8,4416,external,2.4234519004821777,8,552.0,325776.25,2.5,3.301076451489833,2024-11-19 00:57:52,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53442,443,TCP,66,0.43169522285461426,52,3.0140299797058105,9,1079,external,3.0140299797058105,9,119.88888888888889,6328.3209876543215,1.8799649487271108,2.9860353283143057,2024-11-19 00:57:52,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53442,443,TCP,66,0.1333770751953125,52,3.147407054901123,10,1145,external,3.147407054901123,10,114.5,5956.85,1.7709505944546688,3.1772185248260345,2024-11-19 00:57:53,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53443,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 00:57:53,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53442,TCP,66,0.5645890235900879,52,2.9880409240722656,9,4482,external,2.9880409240722656,9,498.0,312906.8888888889,2.4193819456463714,3.012006939896361,2024-11-19 00:57:53,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53442,443,TCP,66,0.4404318332672119,52,3.587838888168335,11,1211,external,3.587838888168335,11,110.0909090909091,5609.719008264463,1.6729330318733675,3.0659124734599565,2024-11-19 00:57:53,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53443,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 00:57:53,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53443,443,TCP,66,0.5761368274688721,52,0.5761368274688721,2,144,external,0.5761368274688721,2,72.0,36.0,1.0,3.471397599744754,2024-11-19 00:57:53,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53443,443,TCP,275,0.13431906700134277,261,0.7104558944702148,3,419,external,0.7104558944702148,3,139.66666666666666,9181.555555555555,1.584962500721156,4.222640734421793,2024-11-19 00:57:53,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53443,TCP,66,0.4165680408477783,52,0.4165680408477783,2,140,external,0.4165680408477783,2,70.0,16.0,1.0,4.801136438430804,2024-11-19 00:57:54,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53443,TCP,1466,0.17143917083740234,1452,0.5880072116851807,3,1606,external,0.5880072116851807,3,535.3333333333334,433080.8888888888,1.584962500721156,5.1019782417332005,2024-11-19 00:57:54,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53443,443,TCP,66,0.4920990467071533,52,1.2025549411773682,4,485,external,1.2025549411773682,4,121.25,7903.6875,1.5,3.326251352876882,2024-11-19 00:57:54,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53443,TCP,1466,0.3475778102874756,1452,0.9355850219726562,4,3072,external,0.9355850219726562,4,768.0,487212.0,1.5,4.275399783085567,2024-11-19 00:57:54,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53443,TCP,450,0.17849493026733398,436,1.1140799522399902,5,3522,external,1.1140799522399902,5,704.4,405949.44000000006,1.9219280948873623,4.488008234908909,2024-11-19 00:57:54,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53443,443,TCP,66,0.5003089904785156,52,1.7028639316558838,5,551,external,1.7028639316558838,5,110.2,6811.360000000001,1.3709505944546687,2.936229904839164,2024-11-19 00:57:54,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53443,443,TCP,151,0.14435505867004395,137,1.8472189903259277,6,702,external,1.8472189903259277,6,117.0,5907.333333333333,1.7924812503605778,3.248125983666585,2024-11-19 00:57:55,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53443,TCP,109,0.43230724334716797,95,1.5463871955871582,6,3631,external,1.5463871955871582,6,605.1666666666666,387527.47222222225,2.2516291673878226,3.8800114338258083,2024-11-19 00:57:55,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53443,443,TCP,66,0.2859950065612793,52,2.133213996887207,7,768,external,2.133213996887207,7,109.71428571428571,5381.918367346939,1.6644977792004614,3.281433559977772,2024-11-19 00:57:55,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53443,443,TCP,245,0.13524389266967773,231,2.2684578895568848,8,1013,external,2.2684578895568848,8,126.625,6710.984375,2.0,3.5266248656538655,2024-11-19 00:57:55,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53443,TCP,66,0.42649197578430176,52,1.97287917137146,7,3697,external,1.97287917137146,7,528.1428571428571,367762.40816326527,2.2359263506290326,3.548113894442863,2024-11-19 00:57:55,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53443,TCP,811,0.14151692390441895,797,2.114396095275879,8,4508,external,2.114396095275879,8,563.5,330543.0,2.5,3.783586253244659,2024-11-19 00:57:55,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53443,443,TCP,66,0.43590617179870605,52,2.704364061355591,9,1079,external,2.704364061355591,9,119.88888888888889,6328.3209876543215,1.8799649487271108,3.3279542975026284,2024-11-19 00:57:55,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53443,443,TCP,66,0.14990997314453125,52,2.854274034500122,10,1145,external,2.854274034500122,10,114.5,5956.85,1.7709505944546688,3.5035178399579743,2024-11-19 00:57:56,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53444,443,TCP,78,0.0,64,0.0,1,78,external,0.0,1,78.0,0.0,-0.0,0,2024-11-19 00:57:56,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53443,TCP,66,0.5774967670440674,52,2.6918928623199463,9,4574,external,2.6918928623199463,9,508.22222222222223,318261.0617283951,2.4193819456463714,3.3433722886889177,2024-11-19 00:57:56,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53443,443,TCP,66,0.42646288871765137,52,3.2807369232177734,11,1211,external,3.2807369232177734,11,110.0909090909091,5609.719008264463,1.6729330318733675,3.3529052336238867,2024-11-19 00:57:56,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53444,TCP,74,0.0,60,0.0,1,74,external,0.0,1,74.0,0.0,-0.0,0,2024-11-19 00:57:56,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53444,443,TCP,66,0.5769002437591553,52,0.5769002437591553,2,144,external,0.5769002437591553,2,72.0,36.0,1.0,3.466803874041976,2024-11-19 00:57:56,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53444,443,TCP,275,0.14761090278625488,261,0.7245111465454102,3,419,external,0.7245111465454102,3,139.66666666666666,9181.555555555555,1.584962500721156,4.140723043813059,2024-11-19 00:57:56,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53444,TCP,66,0.43287229537963867,52,0.43287229537963867,2,140,external,0.43287229537963867,2,70.0,16.0,1.0,4.620300308768791,2024-11-19 00:57:57,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53444,TCP,1466,0.14630675315856934,1452,0.579179048538208,3,1606,external,0.579179048538208,3,535.3333333333334,433080.8888888888,1.584962500721156,5.179745378517594,2024-11-19 00:57:57,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53444,TCP,1466,0.15005207061767578,1452,0.7292311191558838,4,3072,external,0.7292311191558838,4,768.0,487212.0,1.5,5.485229435395148,2024-11-19 00:57:57,Unknown,Unknown,Unknown
34.117.59.81,192.168.10.60,443,53444,TCP,450,0.14406394958496094,436,0.8732950687408447,5,3522,external,0.8732950687408447,5,704.4,405949.44000000006,1.9219280948873623,5.725441696595425,2024-11-19 00:57:57,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53444,443,TCP,66,0.7215940952301025,52,1.4461052417755127,4,485,external,1.4461052417755127,4,121.25,7903.6875,1.5,2.7660504121324134,2024-11-19 00:57:57,US,Missouri,Kansas City
192.168.10.60,34.117.59.81,53444,443,TCP,151,0.1848299503326416,137,1.6309351921081543,5,636,external,1.6309351921081543,5,127.2,6464.560000000001,1.9219280948873623,3.065725740786166,2024-11-19 00:57:57,US,Missouri,Kansas City
34.117.59.81,192.168.10.60,443,53444,TCP,109,0.47063612937927246,95,1.3439311981201172,6,3631,external,1.3439311981201172,6,605.1666666666666,387527.47222222225,2.2516291673878226,4.464514261141317,2024-11-19 00:57:58,Unknown,Unknown,Unknown
192.168.10.60,34.117.59.81,53444,443,TCP,66,0.28830790519714355,52,1.9192430973052979,6,702,external,1.9192430973052979,6,117.0,5907.333333333333,1.7924812503605778,3.1262324238259684,2024-11-19 00:57:58,US,Missouri,Kansas City
